,48,68,79,90,100,107,113,114,132,138,140,141,142,161,162,163,164,170,186,229,230,231,234,236,237,238,239,246,249,263
48,0.0,0.14849879019927373,0.3265832793590549,0.19445020198832239,0.08246234749679544,0.24247215081793608,0.280611868465932,0.3231381555739781,1.812770934078682,0.8379385556903421,0.25261682560585474,0.2202712086021739,0.12230712236696506,0.09542528709118503,0.13544199675486274,0.09003545136651944,0.13280551868180887,0.15860975379806175,0.1305593076085133,0.1839282031584473,0.046386244213967906,0.43733072622281866,0.2059500494486858,0.29015305183516643,0.18298597443759854,0.30160283085718587,0.21912596518196426,0.13157059489689132,0.27620058138564246,0.3178368555374257
68,0.14849879019927373,0.0,0.2195437587354568,0.061486947483070264,0.09278171755828322,0.15728662531437307,0.15421000067565574,0.1895950628014763,1.7990919138519343,0.9345671712588213,0.36037017081939315,0.3363119732851087,0.27080588677640943,0.18259303141684252,0.21166667124514818,0.21926582628791713,0.10548409940161402,0.15323268041476987,0.05345307368776125,0.260398564491956,0.1551427634227829,0.29358157010744695,0.10171954758548894,0.42940539315579873,0.3097829728885545,0.4496333283862519,0.3668552279306399,0.0544120808165631,0.13184495023297957,0.45090901644634757
79,0.3265832793590549,0.2195437587354568,0.0,0.1587012688754959,0.24412305210383053,0.08751771440072204,0.07581020420366327,0.0820668538547366,1.6148824928989611,0.9148304675255037,0.419826378461908,0.4145548269401527,0.4334578971883322,0.2916992945253005,0.28983344974700676,0.35089802729237585,0.196954945900909,0.19643348843895334,0.20157442311605975,0.3112427587514649,0.3027649233915355,0.18210092111646575,0.12377477937330347,0.537547265765285,0.411580246474474,0.609106161946626,0.5319192233590564,0.27375664147167084,0.13757045492681869,0.5414710704088526
90,0.19445020198832239,0.061486947483070264,0.1587012688754959,0.0,0.12066982046539858,0.10559549533224984,0.09310301495147379,0.13098811034717,1.7510868525494185,0.931373417309635,0.37226695845916213,0.35338669348540347,0.3145639968873036,0.2021399852245238,0.22195058097620193,0.25,0.10308705581846382,0.1416908972010513,0.06680773584087762,0.2648481228822362,0.18837806775312116,0.2430858120010031,0.049992442636783846,0.45828178542423287,0.333698032961414,0.4948282661278787,0.41296297478167276,0.11520966607236434,0.08376973776988718,0.4746955994126693
100,0.08246234749679544,0.09278171755828322,0.24412305210383053,0.12066982046539858,0.0,0.160406507313952,0.2005953531739734,0.24434842091920198,1.7587935157427812,0.8456860121353083,0.2679872283140085,0.24353083797066447,0.19601561108686913,0.0898665955116526,0.12112023341581454,0.13010677690039837,0.05315467300762714,0.09136100428464417,0.05386209338373542,0.17158674104867586,0.06770825163949809,0.3624595404294323,0.12436319480291183,0.3398642797168381,0.2179218885203165,0.3760291775945622,0.2951324898577477,0.10882476714497206,0.20442769935324417,0.35932722790575355
107,0.24247215081793608,0.15728662531437307,0.08751771440072204,0.10559549533224984,0.160406507313952,0.0,0.08342458726133871,0.1242053547507353,1.6455380328550302,0.8642303383366894,0.3411377644796633,0.3324785313296327,0.3463076845461366,0.2043293340224786,0.20448538086668658,0.26339646138957284,0.11068330510682103,0.11003957611829311,0.12497668338520859,0.23070711079209544,0.216037495095189,0.24707284483799355,0.056438454703503525,0.45301322739635075,0.3263935873352165,0.5215888740879578,0.44456759769888465,0.21056627013416188,0.1361700669404486,0.4593598012684232
113,0.280611868465932,0.15421000067565574,0.07581020420366327,0.09310301495147379,0.2005953531739734,0.08342458726133871,0.0,0.04548757701210045,1.6895898635385298,0.947428042672158,0.4189293809723403,0.4069877191393668,0.3963706998268113,0.2669317313479507,0.2755094086604706,0.3221888930479033,0.16388860253614035,0.18186718020230627,0.15015194154395897,0.30805536769213643,0.2659156841968089,0.16960959773520928,0.07790499683874806,0.5226531768589449,0.39572305529499185,0.5758953782601907,0.49557636331521426,0.20675776380128505,0.06406052759713994,0.5329060752777687
114,0.3231381555739781,0.1895950628014763,0.0820668538547366,0.13098811034717,0.24434842091920198,0.1242053547507353,0.04548757701210045,0.0,1.6906333454477276,0.9843311158701895,0.46327670440245666,0.452016685762064,0.44035423707439525,0.31238207180535965,0.32079744390895754,0.36736934199890653,0.2092186132886407,0.226853883667556,0.19264774016665204,0.35242101453101615,0.31038455296398376,0.12446236498050525,0.12309609478484956,0.5681214765391809,0.4411786612795445,0.6201969157949916,0.5394786352003995,0.2393332427626707,0.07053087845145778,0.5781183665737903
132,1.812770934078682,1.7990919138519343,1.6148824928989611,1.7510868525494185,1.7587935157427812,1.6455380328550302,1.6895898635385298,1.6906333454477276,0.0,1.349184133264987,1.6388912529929593,1.6739701822319317,1.8329121812033888,1.7195612856532405,1.6816197606990908,1.7558845248100934,1.711249508305662,1.6674776131201525,1.7543096754734868,1.6414307147008549,1.766746474333512,1.7172134095847895,1.701768734171189,1.7485807288123287,1.7163072132723973,1.9043502309827964,1.8820826773925339,1.8483407179811562,1.7524489486344994,1.7075439257249605
